종목코드,종목명,날짜,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,누적체결매수수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율
A000145,하이트진로홀딩스우,20210624,1431,19950.0,19950.0,19950.0,19950.0,0.0,101.0,2010000.0,0.0,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1401,19850.0,19850.0,19850.0,19850.0,0.0,181.0,3600000.0,0.0,2989.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1331,19850.0,19850.0,19850.0,19850.0,0.0,20.0,390000.0,0.0,2808.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1301,19850.0,19850.0,19850.0,19850.0,0.0,157.0,3120000.0,0.0,2788.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1231,19850.0,19850.0,19850.0,19850.0,0.0,111.0,2200000.0,0.0,2631.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1201,19850.0,19850.0,19850.0,19850.0,0.0,725.0,14390000.0,0.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1131,20000.0,20000.0,20000.0,20000.0,0.0,14.0,280000.0,0.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1101,19900.0,19900.0,19900.0,19900.0,0.0,568.0,11310000.0,0.0,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1031,19900.0,19900.0,19900.0,19900.0,0.0,421.0,8370000.0,0.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210624,1001,19900.0,19900.0,19900.0,19900.0,0.0,122.0,2430000.0,0.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
